'''
Test against CTM baseline for SMAX
Set INC:
INC_ENABLED = False
INC_POOLING = mean
CTM_ITERATIONS = 3
INC_CONSENSUS_DROPOUT = 0.0
INC_DEBUG_SHAPES = True
'''
! python jaxMARLV2/smax_ctm/train_mappo_ctm.py


2026-04-11 09:54:26.822501: E external/local_xla/xla/stream_executor/cuda/cuda_fft.cc:467] Unable to register cuFFT factory: Attempting to register factory for plugin cuFFT when one has already been registered
WARNING: All log messages before absl::InitializeLog() is called are written to STDERR
E0000 00:00:1775901266.843764   26424 cuda_dnn.cc:8579] Unable to register cuDNN factory: Attempting to register factory for plugin cuDNN when one has already been registered
E0000 00:00:1775901266.850774   26424 cuda_blas.cc:1407] Unable to register cuBLAS factory: Attempting to register factory for plugin cuBLAS when one has already been registered
W0000 00:00:1775901266.867388   26424 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.
W0000 00:00:1775901266.867414   26424 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.
W0000 00:00:1775901266.867417   26424 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.
W0000 00:00:1775901266.867421   26424 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.
Starting 3m MAPPO Baseline...
INC shape check | traj obs shape=(T=128, B=384, ...) | INC_NUM_AGENTS=3 | inferred num_envs=128
Step  1884160 | Return:       1.66 | Win Rate:  0.71 | Loss:     0.0177 | Ent:   0.3093 | GradN(actor/critic):   0.2181/  0.1545
Step  1900544 | Return:       1.72 | Win Rate:  0.75 | Loss:     0.0169 | Ent:   0.3133 | GradN(actor/critic):   0.1717/  0.2377
Step  1916928 | Return:       1.68 | Win Rate:  0.72 | Loss:     0.0177 | Ent:   0.3041 | GradN(actor/critic):   0.2261/  0.1966
Step  1933312 | Return:       1.67 | Win Rate:  0.71 | Loss:     0.0184 | Ent:   0.3077 | GradN(actor/critic):   0.2706/  0.2416
Step  1949696 | Return:       1.71 | Win Rate:  0.74 | Loss:     0.0168 | Ent:   0.3053 | GradN(actor/critic):   0.1920/  0.2454
Step  1966080 | Return:       1.71 | Win Rate:  0.74 | Loss:     0.0169 | Ent:   0.3085 | GradN(actor/critic):   0.1786/  0.3086
Step  1982464 | Return:       1.70 | Win Rate:  0.74 | Loss:     0.0164 | Ent:   0.3142 | GradN(actor/critic):   0.2570/  0.1959
Step  1998848 | Return:       1.72 | Win Rate:  0.75 | Loss:     0.0163 | Ent:   0.3113 | GradN(actor/critic):   0.2577/  0.1719
Step  2015232 | Return:       1.71 | Win Rate:  0.75 | Loss:     0.0165 | Ent:   0.3128 | GradN(actor/critic):   0.3094/  0.1336
Step  2031616 | Return:       1.70 | Win Rate:  0.74 | Loss:     0.0178 | Ent:   0.3034 | GradN(actor/critic):   0.3031/  0.1243
